example_id                                                         | status  | run_time        |
./spec/policies/project_policy_spec.rb[1:3:1]                      | passed  | 0.01199 seconds |
./spec/policies/project_policy_spec.rb[1:4:1]                      | passed  | 0.07511 seconds |
./spec/policies/project_policy_spec.rb[1:4:2]                      | passed  | 0.07747 seconds |
./spec/policies/project_policy_spec.rb[1:4:3]                      | passed  | 0.01232 seconds |
./spec/policies/project_policy_spec.rb[1:5:1]                      | passed  | 0.01007 seconds |
./spec/policies/project_policy_spec.rb[1:5:2]                      | passed  | 0.07301 seconds |
./spec/policies/project_policy_spec.rb[1:6]                        | passed  | 0.05704 seconds |
./spec/policies/service_policy_spec.rb[1:1:1]                      | passed  | 0.06195 seconds |
./spec/policies/service_policy_spec.rb[1:1:2]                      | passed  | 0.06355 seconds |
./spec/policies/service_policy_spec.rb[1:1:3]                      | passed  | 0.06468 seconds |
./spec/policies/service_policy_spec.rb[1:2:1]                      | passed  | 0.02153 seconds |
./spec/policies/service_policy_spec.rb[1:2:2]                      | passed  | 0.02062 seconds |
./spec/policies/service_policy_spec.rb[1:2:3]                      | passed  | 0.01915 seconds |
./spec/policies/service_policy_spec.rb[1:3:1]                      | passed  | 0.06058 seconds |
./spec/policies/service_policy_spec.rb[1:3:2]                      | passed  | 0.02074 seconds |
./spec/policies/service_policy_spec.rb[1:4:1]                      | passed  | 0.06585 seconds |
./spec/policies/service_policy_spec.rb[1:4:2]                      | passed  | 0.09047 seconds |
./spec/policies/service_policy_spec.rb[1:4:3]                      | passed  | 0.02042 seconds |
./spec/requests/api/webhooks/jira_spec.rb[1:1:1:1]                 | passed  | 0.01201 seconds |
./spec/requests/api/webhooks/jira_spec.rb[1:1:1:2]                 | passed  | 0.00555 seconds |
./spec/requests/api/webhooks/jira_spec.rb[1:1:2:1]                 | passed  | 0.08675 seconds |
./spec/requests/api/webhooks/jira_spec.rb[1:1:2:2]                 | passed  | 0.09152 seconds |
./spec/requests/api/webhooks/jira_spec.rb[1:1:2:3]                 | passed  | 0.08841 seconds |
./spec/requests/api/webhooks/jira_spec.rb[1:1:3:1]                 | passed  | 0.09532 seconds |
./spec/requests/api/webhooks/jira_spec.rb[1:1:3:2]                 | passed  | 0.09606 seconds |
./spec/requests/api/webhooks/jira_spec.rb[1:1:3:3]                 | passed  | 0.0891 seconds  |
./spec/requests/api/webhooks/jira_spec.rb[1:1:4:1]                 | passed  | 0.21455 seconds |
./spec/requests/api/webhooks/jira_spec.rb[1:1:4:2]                 | passed  | 0.18738 seconds |
./spec/requests/backoffice/categories_spec.rb[1:1:1]               | passed  | 0.02206 seconds |
./spec/requests/backoffice/platforms_spec.rb[1:1:1]                | passed  | 0.01845 seconds |
./spec/requests/backoffice/providers_spec.rb[1:1:1]                | passed  | 0.01729 seconds |
./spec/requests/backoffice/research_areas_spec.rb[1:1:1]           | passed  | 0.02069 seconds |
./spec/requests/backoffice/services_spec.rb[1:1:1]                 | passed  | 0.07594 seconds |
./spec/requests/backoffice/services_spec.rb[1:1:2]                 | passed  | 0.07637 seconds |
./spec/requests/backoffice/services_spec.rb[1:1:3]                 | passed  | 0.10454 seconds |
./spec/requests/unauthenticated_spec.rb[1:1]                       | passed  | 0.00832 seconds |
./spec/requests/unauthenticated_spec.rb[1:2]                       | passed  | 0.08566 seconds |
./spec/services/jira/comment_activity_spec.rb[1:1:1:1]             | passed  | 0.03756 seconds |
./spec/services/jira/comment_activity_spec.rb[1:1:1:2]             | passed  | 0.03627 seconds |
./spec/services/jira/comment_activity_spec.rb[1:1:1:3]             | passed  | 0.03935 seconds |
./spec/services/jira/comment_activity_spec.rb[1:1:2:1]             | passed  | 0.09462 seconds |
./spec/services/jira/comment_activity_spec.rb[1:1:2:2]             | passed  | 0.1446 seconds  |
./spec/services/jira/comment_activity_spec.rb[1:1:2:3]             | passed  | 0.15534 seconds |
./spec/services/jira/comment_activity_spec.rb[1:2:1:1]             | passed  | 0.14174 seconds |
./spec/services/jira/comment_activity_spec.rb[1:2:1:2]             | passed  | 0.1516 seconds  |
./spec/services/jira/comment_activity_spec.rb[1:2:1:3]             | passed  | 0.08188 seconds |
./spec/services/jira/comment_activity_spec.rb[1:2:1:4]             | passed  | 0.09263 seconds |
./spec/services/jira/comment_activity_spec.rb[1:2:1:5]             | passed  | 0.10552 seconds |
./spec/services/jira/comment_activity_spec.rb[1:2:1:6]             | passed  | 0.08423 seconds |
./spec/services/jira/comment_activity_spec.rb[1:2:2:1]             | passed  | 0.03409 seconds |
./spec/services/jira/comment_activity_spec.rb[1:2:2:2]             | passed  | 0.03402 seconds |
./spec/services/jira/comment_activity_spec.rb[1:2:2:3]             | passed  | 0.02709 seconds |
./spec/services/jira/comment_activity_spec.rb[1:2:2:4]             | passed  | 0.0612 seconds  |
./spec/services/jira/comment_activity_spec.rb[1:2:2:5]             | passed  | 0.05099 seconds |
./spec/services/jira/comment_activity_spec.rb[1:2:2:6]             | passed  | 0.02216 seconds |
./spec/services/jira/issue_updated_spec.rb[1:1]                    | passed  | 0.08214 seconds |
./spec/services/jira/issue_updated_spec.rb[1:2]                    | passed  | 0.09774 seconds |
./spec/services/jira/issue_updated_spec.rb[1:3]                    | passed  | 0.09148 seconds |
./spec/services/jira/issue_updated_spec.rb[1:4]                    | passed  | 0.09933 seconds |
./spec/services/jira/issue_updated_spec.rb[1:5]                    | passed  | 0.09577 seconds |
./spec/services/jira/issue_updated_spec.rb[1:6:1]                  | passed  | 0.12745 seconds |
./spec/services/jira/issue_updated_spec.rb[1:6:2]                  | passed  | 0.10257 seconds |
./spec/services/jira/issue_updated_spec.rb[1:6:3]                  | passed  | 0.09993 seconds |
./spec/services/jms/manage_message_spec.rb[1:1]                    | passed  | 0.00717 seconds |
./spec/services/jms/manage_message_spec.rb[1:2]                    | passed  | 0.00483 seconds |
./spec/services/jms/manage_message_spec.rb[1:3]                    | passed  | 0.00348 seconds |
./spec/services/jms/manage_message_spec.rb[1:4]                    | passed  | 0.00276 seconds |
./spec/services/jms/manage_message_spec.rb[1:5]                    | passed  | 0.00258 seconds |
./spec/services/message/create_spec.rb[1:1:1]                      | passed  | 0.07514 seconds |
./spec/services/message/create_spec.rb[1:1:2]                      | passed  | 0.0743 seconds  |
./spec/services/message/create_spec.rb[1:1:3]                      | passed  | 0.07731 seconds |
./spec/services/message/create_spec.rb[1:2:1]                      | passed  | 0.07506 seconds |
./spec/services/message/create_spec.rb[1:2:2]                      | passed  | 0.10104 seconds |
./spec/services/message/create_spec.rb[1:2:3]                      | passed  | 0.07448 seconds |
./spec/services/message/register_message_spec.rb[1:1]              | passed  | 0.08239 seconds |
./spec/services/message/register_message_spec.rb[1:2]              | passed  | 0.08899 seconds |
./spec/services/message/register_message_spec.rb[1:3]              | passed  | 0.11785 seconds |
./spec/services/project/archive_spec.rb[1:1:1]                     | passed  | 0.03774 seconds |
./spec/services/project/archive_spec.rb[1:2:1]                     | passed  | 0.03431 seconds |
./spec/services/project/register_spec.rb[1:1:1]                    | passed  | 0.02785 seconds |
./spec/services/project/register_spec.rb[1:1:2]                    | passed  | 0.03824 seconds |
./spec/services/project/register_spec.rb[1:2:1]                    | passed  | 0.03751 seconds |
./spec/services/project_item/create_spec.rb[1:1]                   | passed  | 0.15269 seconds |
./spec/services/project_item/create_spec.rb[1:2]                   | passed  | 0.15979 seconds |
./spec/services/project_item/create_spec.rb[1:3]                   | passed  | 0.09453 seconds |
./spec/services/project_item/create_spec.rb[1:4:1]                 | passed  | 0.09108 seconds |
./spec/services/project_item/create_spec.rb[1:5:1]                 | passed  | 0.09017 seconds |
./spec/services/project_item/create_spec.rb[1:6:1]                 | passed  | 0.09102 seconds |
./spec/services/project_item/ready_spec.rb[1:1:1]                  | passed  | 0.1034 seconds  |
./spec/services/project_item/ready_spec.rb[1:1:2]                  | passed  | 0.10157 seconds |
./spec/services/project_item/ready_spec.rb[1:1:3]                  | passed  | 0.22828 seconds |
./spec/services/project_item/ready_spec.rb[1:1:4]                  | passed  | 0.18076 seconds |
./spec/services/project_item/ready_spec.rb[1:1:5]                  | passed  | 0.10118 seconds |
./spec/services/project_item/ready_spec.rb[1:1:6:1]                | passed  | 0.10554 seconds |
./spec/services/project_item/ready_spec.rb[1:1:7:1]                | passed  | 0.10536 seconds |
./spec/services/project_item/ready_spec.rb[1:1:8:1]                | passed  | 0.10321 seconds |
./spec/services/project_item/ready_spec.rb[1:1:9:1]                | passed  | 0.10965 seconds |
./spec/services/project_item/ready_spec.rb[1:2:1]                  | passed  | 0.07714 seconds |
./spec/services/project_item/register_spec.rb[1:1:1]               | passed  | 0.09043 seconds |
./spec/services/project_item/register_spec.rb[1:1:2]               | passed  | 0.09275 seconds |
./spec/services/project_item/register_spec.rb[1:1:3]               | passed  | 0.09125 seconds |
./spec/services/project_item/register_spec.rb[1:1:4]               | passed  | 0.1025 seconds  |
./spec/services/project_item/register_spec.rb[1:1:5:1]             | passed  | 0.09731 seconds |
./spec/services/project_item/register_spec.rb[1:2:1]               | passed  | 0.08307 seconds |
./spec/services/provider/pc_create_or_update_spec.rb[1:1]          | passed  | 0.01122 seconds |
./spec/services/provider/pc_create_or_update_spec.rb[1:2]          | passed  | 0.01255 seconds |
./spec/services/service/create_spec.rb[1:1]                        | passed  | 0.03375 seconds |
./spec/services/service/destroy_spec.rb[1:1]                       | passed  | 0.06529 seconds |
./spec/services/service/draft_spec.rb[1:1]                         | passed  | 0.07115 seconds |
./spec/services/service/pc_create_or_update_spec.rb[1:1:1]         | failed  | 0.12269 seconds |
./spec/services/service/pc_create_or_update_spec.rb[1:1:2]         | passed  | 0.06449 seconds |
./spec/services/service/pc_create_or_update_spec.rb[1:1:3]         | passed  | 0.06001 seconds |
./spec/services/service/pc_create_or_update_spec.rb[1:1:4]         | passed  | 0.06286 seconds |
./spec/services/service/pc_create_or_update_spec.rb[1:1:5]         | passed  | 0.11206 seconds |
./spec/services/service/pc_create_or_update_spec.rb[1:1:6]         | passed  | 0.10431 seconds |
./spec/services/service/pc_create_or_update_spec.rb[1:2:1]         | passed  | 0.032 seconds   |
./spec/services/service/pc_create_or_update_spec.rb[1:2:2]         | passed  | 0.05879 seconds |
./spec/services/service/publish_spec.rb[1:1:1]                     | passed  | 0.05971 seconds |
./spec/services/service/publish_spec.rb[1:1:2]                     | passed  | 0.08537 seconds |
./spec/services/service/publish_spec.rb[1:1:3]                     | passed  | 0.13538 seconds |
./spec/services/service/publish_spec.rb[1:2]                       | passed  | 0.05889 seconds |
./spec/services/service/update_spec.rb[1:1]                        | passed  | 0.05882 seconds |
./spec/services/service_opinion/create_spec.rb[1:1]                | passed  | 0.08366 seconds |
./spec/services/service_opinion/update_spec.rb[1:1]                | passed  | 0.05182 seconds |
./spec/services/service_opinion/update_spec.rb[1:2]                | passed  | 0.08322 seconds |
./spec/validators/mp_url_validator_spec.rb[1:1]                    | passed  | 0.00361 seconds |
./spec/validators/mp_url_validator_spec.rb[1:2]                    | passed  | 0.00424 seconds |
./spec/validators/mp_url_validator_spec.rb[1:3]                    | passed  | 0.00304 seconds |
./spec/validators/mp_url_validator_spec.rb[1:4]                    | passed  | 0.00316 seconds |
./spec/validators/mp_url_validator_spec.rb[1:5]                    | passed  | 0.00266 seconds |
